eco_num,name,moves,FEN
E53,"Nimzo-Indian: 4.e3, Keres variation",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b7-b6,rnbq1rk1/p4ppp/1p2pn2/2pp4/1bPP4/2NBPN2/PP3PPP/R1BQ1RK1 w - - 0 8
E53,"Nimzo-Indian: 4.e3, Gligoric system with 7...Nbd7",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b8-d7,r1bq1rk1/pp1n1ppp/4pn2/2pp4/1bPP4/2NBPN2/PP3PPP/R1BQ1RK1 w - - 2 8
E54,"Nimzo-Indian: 4.e3, Gligoric system with 7...dc",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 d5-c4 8. d3-c4,rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 b - - 0 8
E54,"Nimzo-Indian: 4.e3, Gligoric system, Smyslov variation",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 d5-c4 8. d3-c4 d8-e7,rnb2rk1/pp2qppp/4pn2/2p5/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 1 9
E55,"Nimzo-Indian: 4.e3, Gligoric system, Bronstein variation",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 d5-c4 8. d3-c4 b8-d7,r1bq1rk1/pp1n1ppp/4pn2/2p5/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 1 9
E56,"Nimzo-Indian: 4.e3, main line with 7...Nc6",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b8-c6,r1bq1rk1/pp3ppp/2n1pn2/2pp4/1bPP4/2NBPN2/PP3PPP/R1BQ1RK1 w - - 2 8
E57,"Nimzo-Indian: 4.e3, main line with 8...dc and 9...cd",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b8-c6 8. a2-a3 d5-c4 9. d3-c4 c5-d4,r1bq1rk1/pp3ppp/2n1pn2/8/1bBp4/P1N1PN2/1P3PPP/R1BQ1RK1 w - - 0 10
E58,"Nimzo-Indian: 4.e3, main line with 8...Bxc3",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b8-c6 8. a2-a3 b4-c3 9. b2-c3,r1bq1rk1/pp3ppp/2n1pn2/2pp4/2PP4/P1PBPN2/5PPP/R1BQ1RK1 b - - 0 9
E59,"Nimzo-Indian: 4.e3, main line",1. d2-d4 g8-f6 2. c2-c4 e7-e6 3. b1-c3 f8-b4 4. e2-e3 0--0 5. g1-f3 d7-d5 6. f1-d3 c7-c5 7. 0--0 b8-c6 8. a2-a3 b4-c3 9. b2-c3 d5-c4 10. d3-c4,r1bq1rk1/pp3ppp/2n1pn2/2p5/2BP4/P1P1PN2/5PPP/R1BQ1RK1 b - - 0 10
E60,King's Indian defence,1. d2-d4 g8-f6 2. c2-c4 g7-g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3
E60,"King's Indian, 3.Nf3",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. g1-f3,rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3
E60,Queen's pawn: Mengarini attack,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. d1-c2,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PPQ1PPPP/RNB1KBNR b KQkq - 1 3
E60,King's Indian: Anti-Gruenfeld,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. d4-d5,rnbqkb1r/pppppp1p/5np1/3P4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3
E60,King's Indian: Danube gambit,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. d4-d5 b7-b5,rnbqkb1r/p1pppp1p/5np1/1p1P4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4
E60,King's Indian: 3.g3,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. g2-g3,rnbqkb1r/pppppp1p/5np1/8/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3
E60,"King's Indian: 3.g3, counterthrust variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. g2-g3 f8-g7 4. f1-g2 d7-d5,rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/6P1/PP2PPBP/RNBQK1NR w KQkq - 0 5
E61,"King's Indian defence, 3.Nc3",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3
E61,King's Indian: Smyslov system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. c1-g5,rnbqk2r/ppp1ppbp/3p1np1/6B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5
E62,King's Indian: fianchetto variation,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 0 5
E62,"King's Indian: fianchetto, Larsen system",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 c8-f5,rn1q1rk1/pp2ppbp/2pp1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,"King's Indian: fianchetto, Kavalek (Bronstein) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 d8-a5,rnb2rk1/pp2ppbp/2pp1np1/q7/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,King's Indian: fianchetto with ...Nc6,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 3 7
E62,"King's Indian: fianchetto, Uhlmann (Szabo) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 e7-e5,r1bq1rk1/ppp2pbp/2np1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E62,"King's Indian: fianchetto, lesser Simagin (Spassky) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-f5,r2q1rk1/ppp1ppbp/2np1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E62,"King's Indian: fianchetto, Simagin variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-g4,r2q1rk1/ppp1ppbp/2np1np1/8/2PP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E62,King's Indian: fianchetto variation,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 0 5
E62,"King's Indian: fianchetto, Larsen system",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 c8-f5,rn1q1rk1/pp2ppbp/2pp1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,"King's Indian: fianchetto, Kavalek (Bronstein) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 d8-a5,rnb2rk1/pp2ppbp/2pp1np1/q7/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,King's Indian: fianchetto with ...Nc6,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 3 7
E62,"King's Indian: fianchetto, Uhlmann (Szabo) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 e7-e5,r1bq1rk1/ppp2pbp/2np1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E62,"King's Indian: fianchetto, lesser Simagin (Spassky) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-f5,r2q1rk1/ppp1ppbp/2np1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E62,"King's Indian: fianchetto, Simagin variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-g4,r2q1rk1/ppp1ppbp/2np1np1/8/2PP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E62,King's Indian: fianchetto variation,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 0 5
E62,"King's Indian: fianchetto, Larsen system",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 c8-f5,rn1q1rk1/pp2ppbp/2pp1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,"King's Indian: fianchetto, Kavalek (Bronstein) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c6 7. 0--0 d8-a5,rnb2rk1/pp2ppbp/2pp1np1/q7/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 2 8
E62,King's Indian: fianchetto with ...Nc6,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 3 7
E62,"King's Indian: fianchetto, Uhlmann (Szabo) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 e7-e5,r1bq1rk1/ppp2pbp/2np1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E62,"King's Indian: fianchetto, lesser Simagin (Spassky) variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-f5,r2q1rk1/ppp1ppbp/2np1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E62,"King's Indian: fianchetto, Simagin variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 c8-g4,r2q1rk1/ppp1ppbp/2np1np1/8/2PP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 5 8
E63,"King's Indian: fianchetto, Panno variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 a7-a6,r1bq1rk1/1pp1ppbp/p1np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E63,"King's Indian: fianchetto, Panno variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 a7-a6,r1bq1rk1/1pp1ppbp/p1np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E63,"King's Indian: fianchetto, Panno variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-c6 7. 0--0 a7-a6,r1bq1rk1/1pp1ppbp/p1np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E64,"King's Indian: fianchetto, Yugoslav system",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 7
E64,"King's Indian: fianchetto, Yugoslav system",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 7
E65,"King's Indian: fianchetto, Yugoslav, 7.O-O",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 7
E65,"King's Indian: fianchetto, Yugoslav, 7.O-O",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 7
E65,"King's Indian: fianchetto, Yugoslav, 7.O-O",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 7
E66,"King's Indian: fianchetto, Yugoslav Panno",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0 b8-c6 8. d4-d5,r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8
E66,"King's Indian: fianchetto, Yugoslav Panno",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0 b8-c6 8. d4-d5,r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8
E66,"King's Indian: fianchetto, Yugoslav Panno",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 c7-c5 7. 0--0 b8-c6 8. d4-d5,r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8
E67,King's Indian: fianchetto with ...Nd7,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 3 7
E67,"King's Indian: fianchetto, classical variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E67,King's Indian: fianchetto with ...Nd7,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 3 7
E67,"King's Indian: fianchetto, classical variation",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8
E68,"King's Indian: fianchetto, classical variation, 8.e4",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5 8. e2-e4,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 b - - 0 8
E68,"King's Indian: fianchetto, classical variation, 8.e4",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5 8. e2-e4,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 b - - 0 8
E69,"King's Indian: fianchetto, classical main line",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5 8. e2-e4 c7-c6 9. h2-h3,r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 9
E69,"King's Indian: fianchetto, classical main line",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. g1-f3 d7-d6 5. g2-g3 0--0 6. f1-g2 b8-d7 7. 0--0 e7-e5 8. e2-e4 c7-c6 9. h2-h3,r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 9
E70,King's Indian: 4.e4,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4
E70,King's Indian: Kramer system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. g1-e2,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R b KQkq - 1 5
E70,King's Indian: accelerated Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. c1-g5,rnbqk2r/ppp1ppbp/3p1np1/6B1/2PPP3/2N5/PP3PPP/R2QKBNR b KQkq - 1 5
E70,King's Indian: 4.e4,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4
E70,King's Indian: Kramer system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. g1-e2,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R b KQkq - 1 5
E70,King's Indian: accelerated Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. c1-g5,rnbqk2r/ppp1ppbp/3p1np1/6B1/2PPP3/2N5/PP3PPP/R2QKBNR b KQkq - 1 5
E71,King's Indian: Makagonov system (5.h3),1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. h2-h3,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N4P/PP3PP1/R1BQKBNR b KQkq - 0 5
E72,King's Indian with e4 & g3,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. g2-g3,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N3P1/PP3P1P/R1BQKBNR b KQkq - 0 5
E72,King's Indian: Pomar system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. g2-g3 0--0 6. f1-g2 e7-e5 7. g1-e2,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N3P1/PP2NPBP/R1BQK2R b KQ - 1 7
E73,King's Indian: 5.Be2,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR b KQkq - 1 5
E73,King's Indian: Semi-Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-e3,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR b KQ - 3 6
E73,King's Indian: Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-g5,rnbq1rk1/ppp1ppbp/3p1np1/6B1/2PPP3/2N5/PP2BPPP/R2QK1NR b KQ - 3 6
E73,King's Indian: 5.Be2,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR b KQkq - 1 5
E73,King's Indian: Semi-Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-e3,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR b KQ - 3 6
E73,King's Indian: Averbakh system,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-g5,rnbq1rk1/ppp1ppbp/3p1np1/6B1/2PPP3/2N5/PP2BPPP/R2QK1NR b KQ - 3 6
E74,"King's Indian: Averbakh, 6...c5",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-g5 c7-c5,rnbq1rk1/pp2ppbp/3p1np1/2p3B1/2PPP3/2N5/PP2BPPP/R2QK1NR w KQ - 0 7
E75,"King's Indian: Averbakh, main line",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f1-e2 0--0 6. c1-g5 c7-c5 7. d4-d5 e7-e6,rnbq1rk1/pp3pbp/3ppnp1/2pP2B1/2P1P3/2N5/PP2BPPP/R2QK1NR w KQ - 0 8
E76,King's Indian: Four pawns attack,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4,rnbqk2r/ppp1ppbp/3p1np1/8/2PPPP2/2N5/PP4PP/R1BQKBNR b KQkq - 0 5
E76,"King's Indian: Four pawns attack, dynamic line",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4 0--0 6. g1-f3 c7-c5 7. d4-d5,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1PP2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7
E76,King's Indian: Four pawns attack,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4,rnbqk2r/ppp1ppbp/3p1np1/8/2PPPP2/2N5/PP4PP/R1BQKBNR b KQkq - 0 5
E76,"King's Indian: Four pawns attack, dynamic line",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4 0--0 6. g1-f3 c7-c5 7. d4-d5,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1PP2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7
E77,"King's Indian: Four pawns attack, 6.Be2",1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4 0--0 6. f1-e2,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPPP2/2N5/PP2B1PP/R1BQK1NR b KQ - 2 6
E77,King's Indian: Six pawns attack,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4 0--0 6. f1-e2 c7-c5 7. d4-d5 e7-e6 8. d5-e6 f7-e6 9. g2-g4 b8-c6 10. h2-h4,r1bq1rk1/pp4bp/2nppnp1/2p5/2P1PPPP/2N5/PP2B3/R1BQK1NR b KQ - 0 10
E77,King's Indian: Four pawns attack,1. d2-d4 g8-f6 2. c2-c4 g7-g6 3. b1-c3 f8-g7 4. e2-e4 d7-d6 5. f2-f4 0--0 6. f1-e2 c7-c5 7. d4-d5 e7-e6 8. g1-f3,rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1PP2/2N2N2/PP2B1PP/R1BQK2R b KQ - 1 8
